rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.697 -0.0597 -0.6545 -0.2868 0.6414 -0.3312 -0.6665 -0.186 0.7104 -0.2804 -0.6453 0.0156 0.6269 0.1807 -0.7329 -0.1929 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9382 0.1446 0.3065 -0.0712 0.6543 -0.1118 -0.7229 -0.1918 0.6784 -0.3954 -0.5417 -0.2997 0.9357 0.025 0.3515 0.0159
0.697 -0.0597 -0.6545 -0.2868 0.4685 -0.4629 -0.7352 0.1603 0.7104 -0.2804 -0.6453 0.0156 0.6269 0.1807 -0.7329 -0.1929 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9384 0.1445 0.3056 -0.0712 0.6534 -0.1092 -0.7227 -0.1969 0.6782 -0.3969 -0.5413 -0.2994 0.9357 0.025 0.3515 0.0159
0.697 -0.0597 -0.6545 -0.2868 0.4685 -0.4629 -0.7352 0.1603 0.7104 -0.2804 -0.6453 0.0156 0.6269 0.1807 -0.7329 -0.1929 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9384 0.1445 0.3056 -0.0712 0.6534 -0.1092 -0.7227 -0.1969 0.6782 -0.3969 -0.5413 -0.2994 0.936 0.0257 0.3508 0.0164
0.697 -0.0597 -0.6545 -0.2868 0.4685 -0.4629 -0.7352 0.1603 0.7271 -0.2499 -0.6389 -0.0277 0.6269 0.1807 -0.7329 -0.1929 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9384 0.1445 0.3056 -0.0712 0.6534 -0.1092 -0.7227 -0.1969 0.6782 -0.3969 -0.5413 -0.2994 0.936 0.0257 0.3508 0.0164
0.697 -0.0597 -0.6545 -0.2868 0.4685 -0.4629 -0.7352 0.1603 0.7271 -0.2499 -0.6389 -0.0277 0.6269 0.1807 -0.7329 -0.1929 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9384 0.1445 0.3056 -0.0712 0.6534 -0.1092 -0.7227 -0.1969 0.6782 -0.3969 -0.5413 -0.2994 0.936 0.0257 0.3508 0.0164
0.7166 -0.069 -0.6459 -0.254 0.4685 -0.4629 -0.7352 0.1603 0.7271 -0.2499 -0.6389 -0.0277 0.2947 0.376 -0.7624 -0.4364 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9384 0.1445 0.3056 -0.0712 0.6534 -0.1092 -0.7227 -0.1969 0.6782 -0.3969 -0.5413 -0.2994 0.936 0.0257 0.3508 0.0164
0.7166 -0.069 -0.6459 -0.254 0.4685 -0.4629 -0.7352 0.1603 0.7271 -0.2499 -0.6389 -0.0277 0.2947 0.376 -0.7624 -0.4364 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9384 0.1445 0.3056 -0.0712 0.6534 -0.1092 -0.7227 -0.1969 0.6782 -0.3969 -0.5413 -0.2994 0.936 0.0257 0.3508 0.0164
0.7166 -0.069 -0.6459 -0.254 0.2106 -0.5476 -0.703 0.4019 0.7271 -0.2499 -0.6389 -0.0277 0.2947 0.376 -0.7624 -0.4364 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9383 0.1449 0.3058 -0.071 0.6539 -0.1063 -0.7228 -0.1967 0.6782 -0.3969 -0.5413 -0.2994 0.936 0.0257 0.3508 0.0164
0.7166 -0.069 -0.6459 -0.254 0.2106 -0.5476 -0.703 0.4019 0.7271 -0.2499 -0.6389 -0.0277 0.2947 0.376 -0.7624 -0.4364 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9383 0.1449 0.3058 -0.071 0.6539 -0.1063 -0.7228 -0.1967 0.6791 -0.3959 -0.5424 -0.2964 0.936 0.0257 0.3508 0.0164
0.7166 -0.069 -0.6459 -0.254 0.2106 -0.5476 -0.703 0.4019 0.7271 -0.2499 -0.6389 -0.0277 0.2947 0.376 -0.7624 -0.4364 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9383 0.1449 0.3058 -0.071 0.6539 -0.1063 -0.7228 -0.1967 0.6791 -0.3959 -0.5424 -0.2964 0.9361 0.0258 0.3505 0.0163
0.7166 -0.069 -0.6459 -0.254 0.2106 -0.5476 -0.703 0.4019 0.7253 -0.2549 -0.6346 -0.0792 0.2947 0.376 -0.7624 -0.4364 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9383 0.1449 0.3058 -0.071 0.6539 -0.1063 -0.7228 -0.1967 0.6791 -0.3959 -0.5424 -0.2964 0.9361 0.0258 0.3505 0.0163
0.7166 -0.069 -0.6459 -0.254 0.2106 -0.5476 -0.703 0.4019 0.7253 -0.2549 -0.6346 -0.0792 0.1139 0.4036 -0.7626 -0.4926 0.6899 -0.3165 -0.6358 -0.14 0.7519 0.1404 -0.6437 -0.0255 0.9383 0.1449 0.3058 -0.071 0.6539 -0.1063 -0.7228 -0.1967 0.6791 -0.3959 -0.5424 -0.2964 0.9361 0.0258 0.3505 0.0163
