rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
-0.7086 0.2854 0.5043 0.4025 -0.3175 0.7346 0.597 0.0564 -0.6515 0.4229 0.4728 0.4161 -0.4907 -0.1662 0.746 0.4185 -0.4066 0.6167 0.4261 0.5223 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3089 -0.0288 -0.6591 -0.3342 0.6338 -0.2288 -0.7695 0.0895 0.6314 0.0359 -0.907 0.1485 -0.2817 -0.2753
-0.7086 0.2854 0.5043 0.4025 -0.3175 0.7346 0.597 0.0564 -0.6515 0.4229 0.4728 0.4161 -0.4907 -0.1662 0.746 0.4185 -0.4066 0.6167 0.4261 0.5223 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3089 -0.0288 -0.6591 -0.3342 0.6338 -0.2288 -0.7695 0.0895 0.6314 0.0359 -0.907 0.1485 -0.2817 -0.2753
-0.7086 0.2854 0.5043 0.4025 -0.3175 0.7346 0.597 0.0564 -0.6515 0.4229 0.4728 0.4161 -0.4899 -0.1663 0.7465 0.4183 -0.4066 0.6167 0.4261 0.5223 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3088 -0.0288 -0.6591 -0.3342 0.6338 -0.2288 -0.7695 0.0895 0.6314 0.0359 -0.907 0.1485 -0.2817 -0.2753
-0.7086 0.2854 0.5043 0.4025 -0.3175 0.7346 0.597 0.0564 -0.6515 0.4229 0.4728 0.4161 -0.4899 -0.1663 0.7465 0.4183 -0.4056 0.6167 0.426 0.5231 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3088 -0.0288 -0.6588 -0.335 0.6337 -0.2285 -0.77 0.0875 0.631 0.0364 -0.907 0.1485 -0.2817 -0.2753
-0.7086 0.2854 0.5043 0.4025 -0.3175 0.7346 0.597 0.0564 -0.6515 0.4229 0.4728 0.4161 -0.4899 -0.1663 0.7465 0.4183 -0.4056 0.6167 0.426 0.5231 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3088 -0.0288 -0.6588 -0.335 0.6337 -0.2285 -0.77 0.0875 0.631 0.0364 -0.907 0.1485 -0.2817 -0.2753
-0.7086 0.2854 0.5043 0.4025 -0.3193 0.7334 0.5975 0.0562 -0.6484 0.4275 0.472 0.4171 -0.4899 -0.1663 0.7465 0.4183 -0.4056 0.6167 0.426 0.5231 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3088 -0.0288 -0.6588 -0.335 0.6337 -0.2285 -0.77 0.0875 0.631 0.0364 -0.9072 0.149 -0.2814 -0.2749
-0.7086 0.2854 0.5043 0.4025 -0.3193 0.7334 0.5975 0.0562 -0.6484 0.4275 0.472 0.4171 -0.4899 -0.1663 0.7465 0.4183 -0.4056 0.6167 0.426 0.5231 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3088 -0.0288 -0.6588 -0.335 0.6337 -0.2285 -0.77 0.0875 0.631 0.0364 -0.9072 0.149 -0.2814 -0.2749
-0.7086 0.2854 0.5043 0.4025 -0.3193 0.7334 0.5975 0.0562 -0.6484 0.4275 0.472 0.4171 -0.4899 -0.1663 0.7465 0.4183 -0.4056 0.6167 0.426 0.5231 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3088 -0.0288 -0.6588 -0.335 0.6337 -0.2285 -0.77 0.0875 0.631 0.0364 -0.9072 0.149 -0.2814 -0.2749
-0.7086 0.2854 0.5043 0.4025 -0.3193 0.7334 0.5975 0.0562 -0.6484 0.4275 0.472 0.4171 -0.4899 -0.1663 0.7465 0.4183 -0.4056 0.6167 0.426 0.5231 -0.7933 -0.2113 0.5596 -0.1131 -0.9445 0.1079 -0.3088 -0.0288 -0.6588 -0.335 0.6337 -0.2285 -0.77 0.0875 0.631 0.0364 -0.9072 0.149 -0.2814 -0.2749
-0.7085 0.2839 0.5046 0.4035 -0.3193 0.7334 0.5975 0.0562 -0.6484 0.4275 0.472 0.4171 -0.4899 -0.1614 0.7466 0.42 -0.4056 0.6167 0.426 0.5231 -0.7931 -0.2112 0.5597 -0.1148 -0.9446 0.1078 -0.3087 -0.0288 -0.6588 -0.3359 0.6334 -0.2281 -0.77 0.0875 0.631 0.0364 -0.9072 0.149 -0.2814 -0.2749
-0.7085 0.2839 0.5046 0.4035 -0.3193 0.7334 0.5975 0.0562 -0.6484 0.4275 0.472 0.4171 -0.4899 -0.1614 0.7466 0.42 -0.4056 0.6167 0.426 0.5231 -0.7931 -0.2112 0.5597 -0.1148 -0.9446 0.1078 -0.3087 -0.0288 -0.6588 -0.3359 0.6334 -0.2281 -0.77 0.0875 0.631 0.0364 -0.9072 0.149 -0.2814 -0.2749
-0.7085 0.2839 0.5046 0.4035 -0.3199 0.7338 0.5964 0.0583 -0.6484 0.4275 0.472 0.4171 -0.4899 -0.1614 0.7466 0.42 -0.4047 0.6178 0.4246 0.5237 -0.7931 -0.2112 0.5597 -0.1148 -0.9446 0.1078 -0.3087 -0.0288 -0.6588 -0.3359 0.6334 -0.2281 -0.7704 0.0862 0.6307 0.0363 -0.9072 0.149 -0.2814 -0.2749
-0.7085 0.2839 0.5046 0.4035 -0.3199 0.7338 0.5964 0.0583 -0.6484 0.4275 0.472 0.4171 -0.4899 -0.1614 0.7466 0.42 -0.4047 0.6178 0.4246 0.5237 -0.7931 -0.2112 0.5597 -0.1148 -0.9446 0.1078 -0.3087 -0.0288 -0.6588 -0.3359 0.6334 -0.2281 -0.7704 0.0862 0.6307 0.0363 -0.9072 0.149 -0.2814 -0.2749
-0.7085 0.2839 0.5046 0.4035 -0.3199 0.7338 0.5964 0.0583 -0.6467 0.4321 0.4701 0.4172 -0.4899 -0.1614 0.7466 0.42 -0.4047 0.6178 0.4246 0.5237 -0.7931 -0.2112 0.5597 -0.1148 -0.9446 0.1078 -0.3087 -0.0288 -0.6588 -0.3359 0.6334 -0.2281 -0.7704 0.0862 0.6307 0.0363 -0.9072 0.149 -0.2814 -0.2749
-0.7085 0.2839 0.5046 0.4035 -0.3199 0.7338 0.5964 0.0583 -0.6467 0.4321 0.4701 0.4172 -0.4899 -0.1614 0.7466 0.42 -0.4047 0.6178 0.4246 0.5237 -0.7931 -0.2112 0.5597 -0.1148 -0.9446 0.1078 -0.3087 -0.0288 -0.6588 -0.3359 0.6334 -0.2281 -0.7704 0.0862 0.6307 0.0363 -0.9072 0.149 -0.2814 -0.2749
-0.7085 0.2839 0.5046 0.4035 -0.3199 0.7338 0.5964 0.0583 -0.6467 0.4321 0.4701 0.4172 -0.4899 -0.1614 0.7466 0.42 -0.4047 0.6178 0.4246 0.5237 -0.7931 -0.2112 0.5597 -0.1148 -0.9446 0.1078 -0.3087 -0.0288 -0.6588 -0.3359 0.6334 -0.2281 -0.7704 0.0862 0.6307 0.0363 -0.9072 0.149 -0.2814 -0.2749
-0.7077 0.2829 0.504 0.4064 -0.3199 0.7338 0.5964 0.0583 -0.6467 0.4321 0.4701 0.4172 -0.4907 -0.1578 0.7469 0.4201 -0.4047 0.6178 0.4246 0.5237 -0.7914 -0.2151 0.5594 -0.1197 -0.9448 0.1077 -0.308 -0.0289 -0.6603 -0.3356 0.632 -0.2279 -0.7704 0.0862 0.6307 0.0363 -0.9072 0.149 -0.2814 -0.2749
-0.7077 0.2829 0.504 0.4064 -0.3199 0.7338 0.5964 0.0583 -0.6467 0.4321 0.4701 0.4172 -0.4907 -0.1578 0.7469 0.4201 -0.4047 0.6178 0.4246 0.5237 -0.7914 -0.2151 0.5594 -0.1197 -0.9448 0.1077 -0.308 -0.0289 -0.6603 -0.3356 0.632 -0.2279 -0.7704 0.0862 0.6307 0.0363 -0.9072 0.149 -0.2814 -0.2749
-0.7077 0.2829 0.504 0.4064 -0.3216 0.7329 0.5964 0.0607 -0.6467 0.4321 0.4701 0.4172 -0.4907 -0.1578 0.7469 0.4201 -0.4048 0.6186 0.4247 0.5226 -0.7914 -0.2151 0.5594 -0.1197 -0.9448 0.1077 -0.308 -0.0289 -0.6603 -0.3356 0.632 -0.2279 -0.7717 0.0851 0.6293 0.0349 -0.9072 0.149 -0.2814 -0.2749
-0.7077 0.2829 0.504 0.4064 -0.3216 0.7329 0.5964 0.0607 -0.6467 0.4321 0.4701 0.4172 -0.4907 -0.1578 0.7469 0.4201 -0.4048 0.6186 0.4247 0.5226 -0.7914 -0.2151 0.5594 -0.1197 -0.9448 0.1077 -0.308 -0.0289 -0.6603 -0.3356 0.632 -0.2279 -0.7717 0.0851 0.6293 0.0349 -0.9075 0.15 -0.2812 -0.2736
-0.7077 0.2829 0.504 0.4064 -0.3216 0.7329 0.5964 0.0607 -0.6446 0.4371 0.4698 0.4156 -0.4907 -0.1578 0.7469 0.4201 -0.4048 0.6186 0.4247 0.5226 -0.7914 -0.2151 0.5594 -0.1197 -0.9448 0.1077 -0.308 -0.0289 -0.6603 -0.3356 0.632 -0.2279 -0.7717 0.0851 0.6293 0.0349 -0.9075 0.15 -0.2812 -0.2736
-0.7077 0.2829 0.504 0.4064 -0.3216 0.7329 0.5964 0.0607 -0.6446 0.4371 0.4698 0.4156 -0.4907 -0.1578 0.7469 0.4201 -0.4048 0.6186 0.4247 0.5226 -0.7914 -0.2151 0.5594 -0.1197 -0.9448 0.1077 -0.308 -0.0289 -0.6603 -0.3356 0.632 -0.2279 -0.7717 0.0851 0.6293 0.0349 -0.9075 0.15 -0.2812 -0.2736
-0.7077 0.2829 0.504 0.4064 -0.3216 0.7329 0.5964 0.0607 -0.6446 0.4371 0.4698 0.4156 -0.4907 -0.1578 0.7469 0.4201 -0.4048 0.6186 0.4247 0.5226 -0.7914 -0.2151 0.5594 -0.1197 -0.9448 0.1077 -0.308 -0.0289 -0.6603 -0.3356 0.632 -0.2279 -0.7717 0.0851 0.6293 0.0349 -0.9075 0.15 -0.2812 -0.2736
-0.7084 0.2787 0.5035 0.4085 -0.3216 0.7329 0.5964 0.0607 -0.6446 0.4371 0.4698 0.4156 -0.4926 -0.1547 0.7485 0.4163 -0.4048 0.6186 0.4247 0.5226 -0.7917 -0.2236 0.5551 -0.1233 -0.9455 0.1071 -0.3061 -0.029 -0.6655 -0.3415 0.6258 -0.221 -0.7717 0.0851 0.6293 0.0349 -0.9075 0.15 -0.2812 -0.2736
