rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.7921 -0.2278 -0.5571 -0.1022 0.0037 -0.5759 -0.7369 0.3539 0.7137 -0.197 -0.614 -0.2738 0.7487 0.1348 -0.6407 -0.1036 0.5906 -0.382 -0.6397 -0.31 0.785 0.2186 -0.5622 0.1412 0.9388 -0.08 0.3243 -0.0839 0.6948 0.1154 -0.7098 -0.0079 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2949 0.2299
0.7921 -0.2278 -0.5571 -0.1022 0.0037 -0.5759 -0.7369 0.3539 0.7137 -0.197 -0.614 -0.2738 0.7487 0.1348 -0.6407 -0.1036 0.5906 -0.382 -0.6397 -0.31 0.785 0.2186 -0.5622 0.1412 0.9388 -0.08 0.3243 -0.0839 0.6948 0.1154 -0.7098 -0.0079 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2949 0.2299
0.7921 -0.2278 -0.5571 -0.1022 0.0037 -0.5759 -0.7369 0.3539 0.7137 -0.197 -0.614 -0.2738 0.7487 0.1348 -0.6407 -0.1036 0.5906 -0.382 -0.6397 -0.31 0.785 0.2186 -0.5622 0.1412 0.9388 -0.08 0.3243 -0.0839 0.6948 0.1154 -0.7098 -0.0079 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2949 0.2299
0.7921 -0.2278 -0.5571 -0.1022 0.0037 -0.5759 -0.7369 0.3539 0.7137 -0.197 -0.614 -0.2738 0.7487 0.1348 -0.6407 -0.1036 0.5909 -0.3826 -0.6393 -0.3094 0.785 0.2186 -0.5622 0.1412 0.9389 -0.08 0.3241 -0.0839 0.695 0.1161 -0.7095 -0.0078 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2949 0.2299
0.7921 -0.2278 -0.5571 -0.1022 0.0037 -0.5759 -0.7369 0.3539 0.7137 -0.197 -0.614 -0.2738 0.7487 0.1348 -0.6407 -0.1036 0.5909 -0.3826 -0.6393 -0.3094 0.785 0.2186 -0.5622 0.1412 0.9389 -0.08 0.3241 -0.0839 0.695 0.1161 -0.7095 -0.0078 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2949 0.2299
0.7924 -0.2266 -0.557 -0.1022 0.0037 -0.5752 -0.7377 0.3533 0.7137 -0.197 -0.614 -0.2738 0.7488 0.1343 -0.6408 -0.1028 0.5909 -0.3826 -0.6393 -0.3094 0.785 0.2186 -0.5622 0.1412 0.9389 -0.08 0.3241 -0.0839 0.695 0.1161 -0.7095 -0.0078 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2949 0.2299
0.7924 -0.2266 -0.557 -0.1022 0.0037 -0.5752 -0.7377 0.3533 0.7137 -0.197 -0.614 -0.2738 0.7488 0.1343 -0.6408 -0.1028 0.5909 -0.3826 -0.6393 -0.3094 0.785 0.2186 -0.5622 0.1412 0.9389 -0.08 0.3241 -0.0839 0.695 0.1161 -0.7095 -0.0078 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2949 0.2299
0.7924 -0.2266 -0.557 -0.1022 0.0037 -0.5752 -0.7377 0.3533 0.7137 -0.197 -0.614 -0.2738 0.7488 0.1343 -0.6408 -0.1028 0.5909 -0.3826 -0.6393 -0.3094 0.785 0.2186 -0.5622 0.1412 0.9389 -0.08 0.3241 -0.0839 0.695 0.1161 -0.7095 -0.0078 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2947 0.2299
0.7924 -0.2266 -0.557 -0.1022 0.0037 -0.5752 -0.7377 0.3533 0.7137 -0.197 -0.614 -0.2738 0.7488 0.1343 -0.6408 -0.1028 0.5909 -0.3826 -0.6393 -0.3094 0.785 0.2186 -0.5622 0.1412 0.9389 -0.08 0.3241 -0.0839 0.6955 0.1167 -0.709 -0.0079 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2947 0.2299
0.7924 -0.2266 -0.557 -0.1022 0.0037 -0.5752 -0.7377 0.3533 0.7137 -0.197 -0.614 -0.2738 0.7488 0.1343 -0.6408 -0.1028 0.5908 -0.3838 -0.6386 -0.3097 0.785 0.2186 -0.5622 0.1412 0.9389 -0.08 0.3241 -0.0839 0.6955 0.1167 -0.709 -0.0079 0.7733 -0.0859 -0.6265 -0.0457 0.9208 -0.1112 0.2947 0.2299
