rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.7326 0.0209 -0.6202 -0.2796 0.3084 -0.7533 0.5071 -0.2834 0.7816 -0.0516 -0.5821 0.2182 0.3915 0.3643 -0.7531 -0.3834 0.6483 -0.1266 -0.7418 0.116 0.7692 0.3057 -0.5323 0.1776 0.9321 0.0475 0.355 0.0533 0.6687 0.3683 -0.6142 0.1998 0.5685 -0.5918 -0.3237 -0.4709 0.9265 0.0379 0.3706 -0.0523
0.7326 0.0209 -0.6202 -0.2796 0.3084 -0.7533 0.5071 -0.2834 0.7816 -0.0516 -0.5821 0.2182 0.3915 0.3643 -0.7531 -0.3834 0.6483 -0.1266 -0.7418 0.116 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0526 0.6687 0.3683 -0.6142 0.1998 0.5685 -0.5918 -0.3237 -0.4709 0.9265 0.0379 0.3706 -0.0523
0.7326 0.0209 -0.6202 -0.2796 0.3084 -0.7533 0.5071 -0.2834 0.7816 -0.0516 -0.5821 0.2182 0.3915 0.3643 -0.7531 -0.3834 0.6483 -0.1266 -0.7418 0.116 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0526 0.6687 0.3683 -0.6142 0.1998 0.5685 -0.5918 -0.3237 -0.4709 0.9265 0.0379 0.3706 -0.0523
0.7326 0.0209 -0.6202 -0.2796 0.3084 -0.7533 0.5071 -0.2834 0.7816 -0.0516 -0.5821 0.2182 0.3915 0.3643 -0.7531 -0.3834 0.6483 -0.1266 -0.7418 0.116 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0526 0.6687 0.3683 -0.6142 0.1998 0.5685 -0.5918 -0.3237 -0.4709 0.9265 0.0379 0.3706 -0.0523
0.7326 0.0209 -0.6202 -0.2796 0.3084 -0.7533 0.5071 -0.2834 0.7816 -0.0516 -0.5821 0.2182 0.3915 0.3643 -0.7531 -0.3834 0.6483 -0.1266 -0.7418 0.116 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0526 0.665 0.3668 -0.6185 0.2015 0.5685 -0.5918 -0.3237 -0.4709 0.9265 0.0379 0.3706 -0.0523
0.7326 0.0209 -0.6202 -0.2796 0.3084 -0.7533 0.5071 -0.2834 0.7816 -0.0516 -0.5821 0.2182 0.3915 0.3643 -0.7531 -0.3834 0.6483 -0.1266 -0.7418 0.116 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0526 0.665 0.3668 -0.6185 0.2015 0.5685 -0.5918 -0.3237 -0.4709 0.9265 0.0379 0.3706 -0.0523
0.7326 0.0209 -0.6202 -0.2796 0.3085 -0.7471 0.5087 -0.2963 0.7797 -0.0577 -0.5824 0.2225 0.3915 0.3643 -0.7531 -0.3834 0.6483 -0.1266 -0.7418 0.116 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0526 0.665 0.3668 -0.6185 0.2015 0.5647 -0.5959 -0.3239 -0.4702 0.9265 0.0379 0.3706 -0.0523
0.7301 0.0227 -0.6194 -0.2878 0.3085 -0.7471 0.5087 -0.2963 0.7797 -0.0577 -0.5824 0.2225 0.3895 0.3586 -0.759 -0.379 0.6506 -0.1261 -0.7413 0.1065 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0526 0.665 0.3668 -0.6185 0.2015 0.5647 -0.5959 -0.3239 -0.4702 0.9265 0.0379 0.3706 -0.0523
0.7301 0.0227 -0.6194 -0.2878 0.3085 -0.7471 0.5087 -0.2963 0.7797 -0.0577 -0.5824 0.2225 0.3895 0.3586 -0.759 -0.379 0.6506 -0.1261 -0.7413 0.1065 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0526 0.665 0.3668 -0.6185 0.2015 0.5647 -0.5959 -0.3239 -0.4702 0.9265 0.0379 0.3706 -0.0523
0.7301 0.0227 -0.6194 -0.2878 0.3085 -0.7471 0.5087 -0.2963 0.7797 -0.0577 -0.5824 0.2225 0.3895 0.3586 -0.759 -0.379 0.6506 -0.1261 -0.7413 0.1065 0.7692 0.3057 -0.5323 0.1776 0.9327 0.0466 0.3538 0.0527 0.665 0.3668 -0.6185 0.2015 0.5647 -0.5959 -0.3239 -0.4702 0.9265 0.0379 0.3706 -0.0523
