rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.7734 -0.2172 -0.5778 -0.1438 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6586 -0.2033 -0.5909 -0.4192 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2542 -0.6626 -0.3039 -0.6356 0.5994 -0.4335 -0.614 -0.2752 0.7949 0.0488 0.3525 -0.4913
0.7734 -0.2172 -0.5778 -0.1438 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6586 -0.2033 -0.5909 -0.4192 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2542 -0.6626 -0.3039 -0.6356 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
0.7734 -0.2172 -0.5778 -0.1438 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6584 -0.2039 -0.59 -0.4205 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2542 -0.6626 -0.3039 -0.6356 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
0.7734 -0.2172 -0.5778 -0.1438 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6584 -0.2039 -0.59 -0.4205 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2542 -0.6626 -0.3039 -0.6356 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
0.7734 -0.2172 -0.5778 -0.1438 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6584 -0.2039 -0.59 -0.4205 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2542 -0.6626 -0.3039 -0.6356 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
0.7734 -0.2172 -0.5778 -0.1438 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6584 -0.2039 -0.59 -0.4205 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2542 -0.6626 -0.3039 -0.6356 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
0.7734 -0.2172 -0.5778 -0.1438 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6584 -0.2039 -0.59 -0.4205 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2542 -0.6626 -0.3039 -0.6356 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
0.7734 -0.2172 -0.5778 -0.1438 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6584 -0.2039 -0.59 -0.4205 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2546 -0.6625 -0.3048 -0.6351 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
0.7733 -0.2161 -0.5789 -0.1423 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6584 -0.2039 -0.59 -0.4205 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2546 -0.6625 -0.3048 -0.6351 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
0.7733 -0.2161 -0.5789 -0.1423 0.4689 0.2962 -0.7845 0.2773 0.553 -0.4458 -0.4505 -0.5408 0.6584 -0.2039 -0.59 -0.4205 0.468 -0.5825 -0.468 -0.4719 0.5965 -0.3483 -0.5629 -0.4539 0.9296 0.0671 0.3337 -0.1414 0.2546 -0.6625 -0.3048 -0.6351 0.599 -0.433 -0.6155 -0.2737 0.7949 0.0488 0.3525 -0.4913
