rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.8176 -0.0879 -0.5417 -0.174 0.1201 -0.3103 -0.9291 0.1617 0.6805 -0.4668 -0.4761 -0.3037 0.5114 0.1873 -0.6667 -0.5089 0.6606 -0.0852 -0.7443 0.0485 0.7231 -0.0385 -0.6867 -0.064 0.9359 0.0533 0.3239 -0.1285 0.5704 -0.3506 -0.6165 -0.4142 0.6625 -0.208 -0.7178 -0.0509 0.7961 0.0681 0.3474 -0.4907
0.8176 -0.0879 -0.5417 -0.174 0.1201 -0.3103 -0.9291 0.1617 0.6805 -0.4668 -0.4761 -0.3037 0.5114 0.1873 -0.6667 -0.5089 0.6606 -0.0852 -0.7443 0.0485 0.7231 -0.0385 -0.6867 -0.064 0.9359 0.0533 0.3239 -0.1285 0.5704 -0.3506 -0.6165 -0.4142 0.6625 -0.208 -0.7178 -0.0509 0.7961 0.0681 0.3474 -0.4907
0.8176 -0.0879 -0.5417 -0.174 0.1201 -0.3103 -0.9291 0.1617 0.6817 -0.4688 -0.4771 -0.2964 0.5114 0.1873 -0.6667 -0.5089 0.6606 -0.0852 -0.7443 0.0485 0.7231 -0.0367 -0.6868 -0.0646 0.9359 0.0533 0.3239 -0.1285 0.5709 -0.3485 -0.6166 -0.4152 0.6625 -0.208 -0.7178 -0.0509 0.7961 0.0681 0.3474 -0.4907
0.8176 -0.0879 -0.5417 -0.174 0.1201 -0.3103 -0.9291 0.1617 0.6817 -0.4688 -0.4771 -0.2964 0.5087 0.1934 -0.6755 -0.4976 0.6604 -0.0836 -0.7444 0.053 0.7231 -0.0367 -0.6868 -0.0646 0.9359 0.0533 0.3239 -0.1285 0.5709 -0.3485 -0.6166 -0.4152 0.6625 -0.208 -0.7178 -0.0509 0.7961 0.0681 0.3474 -0.4907
0.8176 -0.0879 -0.5417 -0.174 0.1201 -0.3103 -0.9291 0.1617 0.6817 -0.4688 -0.4771 -0.2964 0.5087 0.1934 -0.6755 -0.4976 0.6604 -0.0836 -0.7444 0.053 0.7231 -0.0367 -0.6868 -0.0646 0.9359 0.0533 0.3239 -0.1285 0.5709 -0.3485 -0.6166 -0.4152 0.6625 -0.208 -0.7178 -0.0509 0.7961 0.0681 0.3474 -0.4907
0.8196 -0.0809 -0.5392 -0.1761 0.1201 -0.3103 -0.9291 0.1617 0.6817 -0.4688 -0.4771 -0.2964 0.5087 0.1934 -0.6755 -0.4976 0.6604 -0.0836 -0.7444 0.053 0.7231 -0.0367 -0.6868 -0.0646 0.9359 0.0533 0.3239 -0.1285 0.5709 -0.3485 -0.6166 -0.4152 0.6625 -0.208 -0.7178 -0.0509 0.7961 0.0681 0.3474 -0.4907
0.8196 -0.0809 -0.5392 -0.1761 0.1246 -0.3082 -0.9298 0.1577 0.6817 -0.4688 -0.4771 -0.2964 0.5087 0.1934 -0.6755 -0.4976 0.6604 -0.0836 -0.7444 0.053 0.7231 -0.0367 -0.6868 -0.0646 0.9352 0.0532 0.3257 -0.1282 0.5709 -0.3485 -0.6166 -0.4152 0.6625 -0.208 -0.7178 -0.0509 0.7963 0.067 0.347 -0.4908
0.8196 -0.0809 -0.5392 -0.1761 0.1246 -0.3082 -0.9298 0.1577 0.6817 -0.4688 -0.4771 -0.2964 0.5087 0.1934 -0.6755 -0.4976 0.6604 -0.0836 -0.7444 0.053 0.7231 -0.0367 -0.6868 -0.0646 0.9352 0.0532 0.3257 -0.1282 0.5709 -0.3485 -0.6166 -0.4152 0.663 -0.2065 -0.7178 -0.0508 0.7963 0.067 0.347 -0.4908
0.8196 -0.0809 -0.5392 -0.1761 0.1246 -0.3082 -0.9298 0.1577 0.6817 -0.4688 -0.4771 -0.2964 0.5087 0.1934 -0.6755 -0.4976 0.6604 -0.0836 -0.7444 0.053 0.7231 -0.0367 -0.6868 -0.0646 0.9352 0.0532 0.3257 -0.1282 0.5709 -0.3485 -0.6166 -0.4152 0.663 -0.2065 -0.7178 -0.0508 0.7963 0.067 0.347 -0.4908
0.8196 -0.0809 -0.5392 -0.1761 0.1246 -0.3082 -0.9298 0.1577 0.6824 -0.4722 -0.476 -0.2914 0.5087 0.1934 -0.6755 -0.4976 0.6604 -0.0836 -0.7444 0.053 0.7242 -0.0258 -0.6866 -0.0587 0.9352 0.0532 0.3257 -0.1282 0.5737 -0.3467 -0.6165 -0.4131 0.663 -0.2065 -0.7178 -0.0508 0.7963 0.067 0.347 -0.4908
0.8196 -0.0809 -0.5392 -0.1761 0.1246 -0.3082 -0.9298 0.1577 0.6824 -0.4722 -0.476 -0.2914 0.5087 0.1934 -0.6755 -0.4976 0.6586 -0.0787 -0.7457 0.0638 0.7242 -0.0258 -0.6866 -0.0587 0.9352 0.0532 0.3257 -0.1282 0.5737 -0.3467 -0.6165 -0.4131 0.663 -0.2065 -0.7178 -0.0508 0.7963 0.067 0.347 -0.4908
0.8194 -0.0787 -0.5394 -0.1774 0.1246 -0.3082 -0.9298 0.1577 0.6824 -0.4722 -0.476 -0.2914 0.506 0.1974 -0.6839 -0.4871 0.6586 -0.0787 -0.7457 0.0638 0.7242 -0.0258 -0.6866 -0.0587 0.9352 0.0532 0.3257 -0.1282 0.5737 -0.3467 -0.6165 -0.4131 0.663 -0.2065 -0.7178 -0.0508 0.7963 0.067 0.347 -0.4908
0.8194 -0.0787 -0.5394 -0.1774 0.1246 -0.3082 -0.9298 0.1577 0.6824 -0.4722 -0.476 -0.2914 0.506 0.1974 -0.6839 -0.4871 0.6586 -0.0787 -0.7457 0.0638 0.7242 -0.0258 -0.6866 -0.0587 0.9352 0.0532 0.3257 -0.1282 0.5737 -0.3467 -0.6165 -0.4131 0.663 -0.2065 -0.7178 -0.0508 0.7963 0.067 0.347 -0.4908
0.8194 -0.0787 -0.5394 -0.1774 0.1232 -0.3073 -0.9308 0.1549 0.6824 -0.4722 -0.476 -0.2914 0.506 0.1974 -0.6839 -0.4871 0.6586 -0.0787 -0.7457 0.0638 0.7242 -0.0258 -0.6866 -0.0587 0.9342 0.053 0.3279 -0.1299 0.5737 -0.3467 -0.6165 -0.4131 0.663 -0.2065 -0.7178 -0.0508 0.7963 0.0657 0.3478 -0.4905
0.8194 -0.0787 -0.5394 -0.1774 0.1232 -0.3073 -0.9308 0.1549 0.6824 -0.4722 -0.476 -0.2914 0.506 0.1974 -0.6839 -0.4871 0.6586 -0.0787 -0.7457 0.0638 0.7242 -0.0258 -0.6866 -0.0587 0.9342 0.053 0.3279 -0.1299 0.5737 -0.3467 -0.6165 -0.4131 0.665 -0.2082 -0.7155 -0.0505 0.7963 0.0657 0.3478 -0.4905
0.8194 -0.0787 -0.5394 -0.1774 0.1232 -0.3073 -0.9308 0.1549 0.6824 -0.4722 -0.476 -0.2914 0.506 0.1974 -0.6839 -0.4871 0.6586 -0.0787 -0.7457 0.0638 0.7242 -0.0258 -0.6866 -0.0587 0.9342 0.053 0.3279 -0.1299 0.5737 -0.3467 -0.6165 -0.4131 0.665 -0.2082 -0.7155 -0.0505 0.7963 0.0657 0.3478 -0.4905
0.8194 -0.0787 -0.5394 -0.1774 0.1232 -0.3073 -0.9308 0.1549 0.6868 -0.4702 -0.4767 -0.2828 0.506 0.1974 -0.6839 -0.4871 0.6586 -0.0787 -0.7457 0.0638 0.7255 -0.0127 -0.686 -0.0535 0.9342 0.053 0.3279 -0.1299 0.5761 -0.3469 -0.6147 -0.4121 0.665 -0.2082 -0.7155 -0.0505 0.7963 0.0657 0.3478 -0.4905
0.8194 -0.0787 -0.5394 -0.1774 0.1232 -0.3073 -0.9308 0.1549 0.6868 -0.4702 -0.4767 -0.2828 0.506 0.1974 -0.6839 -0.4871 0.6563 -0.0706 -0.7476 0.0728 0.7255 -0.0127 -0.686 -0.0535 0.9342 0.053 0.3279 -0.1299 0.5761 -0.3469 -0.6147 -0.4121 0.665 -0.2082 -0.7155 -0.0505 0.7963 0.0657 0.3478 -0.4905
0.8194 -0.0787 -0.5394 -0.1774 0.1232 -0.3073 -0.9308 0.1549 0.6868 -0.4702 -0.4767 -0.2828 0.5075 0.1987 -0.6876 -0.4797 0.6563 -0.0706 -0.7476 0.0728 0.7255 -0.0127 -0.686 -0.0535 0.9342 0.053 0.3279 -0.1299 0.5761 -0.3469 -0.6147 -0.4121 0.665 -0.2082 -0.7155 -0.0505 0.7963 0.0657 0.3478 -0.4905
0.8185 -0.0818 -0.5396 -0.1793 0.1232 -0.3073 -0.9308 0.1549 0.6868 -0.4702 -0.4767 -0.2828 0.5075 0.1987 -0.6876 -0.4797 0.6563 -0.0706 -0.7476 0.0728 0.7255 -0.0127 -0.686 -0.0535 0.9342 0.053 0.3279 -0.1299 0.5761 -0.3469 -0.6147 -0.4121 0.665 -0.2082 -0.7155 -0.0505 0.7963 0.0657 0.3478 -0.4905
0.8185 -0.0818 -0.5396 -0.1793 0.1232 -0.3073 -0.9308 0.1549 0.6868 -0.4702 -0.4767 -0.2828 0.5075 0.1987 -0.6876 -0.4797 0.6563 -0.0706 -0.7476 0.0728 0.7255 -0.0127 -0.686 -0.0535 0.9341 0.053 0.328 -0.1304 0.5761 -0.3469 -0.6147 -0.4121 0.665 -0.2082 -0.7155 -0.0505 0.7963 0.0657 0.3478 -0.4905
0.8185 -0.0818 -0.5396 -0.1793 0.121 -0.3104 -0.9299 0.1555 0.6868 -0.4702 -0.4767 -0.2828 0.5075 0.1987 -0.6876 -0.4797 0.6563 -0.0706 -0.7476 0.0728 0.7255 -0.0127 -0.686 -0.0535 0.9341 0.053 0.328 -0.1304 0.5761 -0.3469 -0.6147 -0.4121 0.6714 -0.2068 -0.7104 -0.0418 0.7962 0.0643 0.3489 -0.4902
0.8185 -0.0818 -0.5396 -0.1793 0.121 -0.3104 -0.9299 0.1555 0.6868 -0.4702 -0.4767 -0.2828 0.5075 0.1987 -0.6876 -0.4797 0.6563 -0.0706 -0.7476 0.0728 0.7255 -0.0127 -0.686 -0.0535 0.9341 0.053 0.328 -0.1304 0.5761 -0.3469 -0.6147 -0.4121 0.6714 -0.2068 -0.7104 -0.0418 0.7962 0.0643 0.3489 -0.4902
0.8185 -0.0818 -0.5396 -0.1793 0.121 -0.3104 -0.9299 0.1555 0.6924 -0.4662 -0.4744 -0.2795 0.5075 0.1987 -0.6876 -0.4797 0.6563 -0.0706 -0.7476 0.0728 0.7282 0.0075 -0.6835 -0.05 0.9341 0.053 0.328 -0.1304 0.5817 -0.3477 -0.6114 -0.4086 0.6714 -0.2068 -0.7104 -0.0418 0.7962 0.0643 0.3489 -0.4902
0.8185 -0.0818 -0.5396 -0.1793 0.121 -0.3104 -0.9299 0.1555 0.6924 -0.4662 -0.4744 -0.2795 0.5075 0.1987 -0.6876 -0.4797 0.6563 -0.0706 -0.7476 0.0728 0.7282 0.0075 -0.6835 -0.05 0.9341 0.053 0.328 -0.1304 0.5817 -0.3477 -0.6114 -0.4086 0.6714 -0.2068 -0.7104 -0.0418 0.7962 0.0643 0.3489 -0.4902
0.8185 -0.0818 -0.5396 -0.1793 0.121 -0.3104 -0.9299 0.1555 0.6924 -0.4662 -0.4744 -0.2795 0.5086 0.2001 -0.6852 -0.4814 0.6525 -0.0601 -0.7513 0.0784 0.7282 0.0075 -0.6835 -0.05 0.9341 0.053 0.328 -0.1304 0.5817 -0.3477 -0.6114 -0.4086 0.6714 -0.2068 -0.7104 -0.0418 0.7962 0.0643 0.3489 -0.4902
0.8163 -0.0881 -0.5399 -0.1854 0.121 -0.3104 -0.9299 0.1555 0.6924 -0.4662 -0.4744 -0.2795 0.5086 0.2001 -0.6852 -0.4814 0.6525 -0.0601 -0.7513 0.0784 0.7282 0.0075 -0.6835 -0.05 0.9341 0.053 0.328 -0.1304 0.5817 -0.3477 -0.6114 -0.4086 0.6714 -0.2068 -0.7104 -0.0418 0.7962 0.0643 0.3489 -0.4902
0.8163 -0.0881 -0.5399 -0.1854 0.121 -0.3162 -0.9275 0.1584 0.6924 -0.4662 -0.4744 -0.2795 0.5086 0.2001 -0.6852 -0.4814 0.6525 -0.0601 -0.7513 0.0784 0.7282 0.0075 -0.6835 -0.05 0.9341 0.0519 0.3287 -0.1292 0.5817 -0.3477 -0.6114 -0.4086 0.6714 -0.2068 -0.7104 -0.0418 0.7946 0.0662 0.3561 -0.4874
0.8163 -0.0881 -0.5399 -0.1854 0.121 -0.3162 -0.9275 0.1584 0.6924 -0.4662 -0.4744 -0.2795 0.5086 0.2001 -0.6852 -0.4814 0.6525 -0.0601 -0.7513 0.0784 0.7282 0.0075 -0.6835 -0.05 0.9341 0.0519 0.3287 -0.1292 0.5817 -0.3477 -0.6114 -0.4086 0.6823 -0.21 -0.7 -0.0201 0.7946 0.0662 0.3561 -0.4874
0.8163 -0.0881 -0.5399 -0.1854 0.121 -0.3162 -0.9275 0.1584 0.6924 -0.4662 -0.4744 -0.2795 0.5086 0.2001 -0.6852 -0.4814 0.6525 -0.0601 -0.7513 0.0784 0.7282 0.0075 -0.6835 -0.05 0.9341 0.0519 0.3287 -0.1292 0.5817 -0.3477 -0.6114 -0.4086 0.6823 -0.21 -0.7 -0.0201 0.7946 0.0662 0.3561 -0.4874
0.8163 -0.0881 -0.5399 -0.1854 0.121 -0.3162 -0.9275 0.1584 0.6973 -0.4612 -0.471 -0.2815 0.5086 0.2001 -0.6852 -0.4814 0.6525 -0.0601 -0.7513 0.0784 0.7276 0.0165 -0.6828 -0.0645 0.9341 0.0519 0.3287 -0.1292 0.5814 -0.3472 -0.6044 -0.4196 0.6823 -0.21 -0.7 -0.0201 0.7946 0.0662 0.3561 -0.4874
0.8163 -0.0881 -0.5399 -0.1854 0.121 -0.3162 -0.9275 0.1584 0.6973 -0.4612 -0.471 -0.2815 0.5086 0.2001 -0.6852 -0.4814 0.6508 -0.0679 -0.754 0.0583 0.7276 0.0165 -0.6828 -0.0645 0.9341 0.0519 0.3287 -0.1292 0.5814 -0.3472 -0.6044 -0.4196 0.6823 -0.21 -0.7 -0.0201 0.7946 0.0662 0.3561 -0.4874
0.8163 -0.0881 -0.5399 -0.1854 0.121 -0.3162 -0.9275 0.1584 0.6973 -0.4612 -0.471 -0.2815 0.5072 0.2023 -0.6816 -0.4871 0.6508 -0.0679 -0.754 0.0583 0.7276 0.0165 -0.6828 -0.0645 0.9341 0.0519 0.3287 -0.1292 0.5814 -0.3472 -0.6044 -0.4196 0.6823 -0.21 -0.7 -0.0201 0.7946 0.0662 0.3561 -0.4874
