rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.8063 -0.0641 -0.558 -0.1857 0.2584 -0.6528 -0.6155 0.3582 0.7815 -0.2131 -0.5643 -0.1595 0.4711 0.4683 -0.4731 -0.5788 0.5771 -0.4778 -0.5941 -0.2928 0.6996 -0.1755 -0.6588 -0.2137 0.9109 0.1459 0.3839 -0.0387 0.6315 0.1549 -0.734 0.1961 0.6887 -0.2494 -0.6712 -0.1139 0.9149 -0.153 0.3718 0.0364
0.8063 -0.0641 -0.558 -0.1857 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.4711 0.4683 -0.4731 -0.5788 0.5771 -0.4778 -0.5941 -0.2928 0.6993 -0.1764 -0.6581 -0.2161 0.9109 0.1459 0.3839 -0.0387 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9149 -0.153 0.3718 0.0364
0.8063 -0.0641 -0.558 -0.1857 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.4711 0.4683 -0.4731 -0.5788 0.5771 -0.4778 -0.5941 -0.2928 0.6993 -0.1764 -0.6581 -0.2161 0.9109 0.1459 0.3839 -0.0387 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9149 -0.153 0.3718 0.0364
0.8069 -0.0647 -0.5572 -0.1849 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.455 0.4714 -0.4697 -0.5918 0.5771 -0.4778 -0.5941 -0.2928 0.6993 -0.1764 -0.6581 -0.2161 0.9109 0.1459 0.3839 -0.0387 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9163 -0.1411 0.372 0.0454
0.8069 -0.0647 -0.5572 -0.1849 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.455 0.4714 -0.4697 -0.5918 0.5705 -0.4799 -0.5972 -0.2959 0.6993 -0.1764 -0.6581 -0.2161 0.9109 0.1459 0.3839 -0.0387 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9163 -0.1411 0.372 0.0454
0.8069 -0.0647 -0.5572 -0.1849 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.455 0.4714 -0.4697 -0.5918 0.5705 -0.4799 -0.5972 -0.2959 0.6993 -0.1764 -0.6581 -0.2161 0.913 0.1434 0.3799 -0.04 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9163 -0.1411 0.372 0.0454
0.8069 -0.0647 -0.5572 -0.1849 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.455 0.4714 -0.4697 -0.5918 0.5705 -0.4799 -0.5972 -0.2959 0.6993 -0.1764 -0.6581 -0.2161 0.913 0.1434 0.3799 -0.04 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9163 -0.1411 0.372 0.0454
0.8069 -0.0647 -0.5572 -0.1849 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.455 0.4714 -0.4697 -0.5918 0.5705 -0.4799 -0.5972 -0.2959 0.6993 -0.1764 -0.6581 -0.2161 0.913 0.1434 0.3799 -0.04 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9163 -0.1411 0.372 0.0454
0.8069 -0.0647 -0.5572 -0.1849 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.455 0.4714 -0.4697 -0.5918 0.5705 -0.4799 -0.5972 -0.2959 0.6987 -0.1831 -0.6537 -0.2255 0.913 0.1434 0.3799 -0.04 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9163 -0.1411 0.372 0.0454
0.8069 -0.0647 -0.5572 -0.1849 0.2584 -0.6528 -0.6155 0.3582 0.7825 -0.2162 -0.5613 -0.1606 0.455 0.4714 -0.4697 -0.5918 0.5705 -0.4799 -0.5972 -0.2959 0.6987 -0.1831 -0.6537 -0.2255 0.913 0.1434 0.3799 -0.04 0.6315 0.1549 -0.734 0.1961 0.6847 -0.26 -0.6701 -0.1207 0.9193 -0.118 0.3708 0.0582
