rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.7764 -0.0234 -0.6285 0.0406 0.6697 -0.1027 -0.7352 0.0237 0.7762 -0.0343 -0.6295 -0.0084 0.7397 0.1273 -0.6607 0.0038 0.6579 -0.0316 -0.752 0.0276 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0374 0.3455 0.027 0.6804 0.0016 -0.7328 0.0079 0.7035 -0.0103 -0.7104 0.014 0.938 -0.0629 0.3407 0.0032
0.7764 -0.0234 -0.6285 0.0406 0.6697 -0.1027 -0.7352 0.0237 0.7762 -0.0343 -0.6295 -0.0084 0.7397 0.1273 -0.6607 0.0038 0.6579 -0.0316 -0.752 0.0276 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0374 0.3455 0.027 0.6804 0.0016 -0.7328 0.0079 0.7035 -0.0103 -0.7104 0.014 0.938 -0.0629 0.3407 0.0032
0.7764 -0.0234 -0.6285 0.0406 0.6697 -0.1027 -0.7352 0.0237 0.7762 -0.0343 -0.6295 -0.0084 0.7397 0.1273 -0.6607 0.0038 0.6579 -0.0316 -0.752 0.0276 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0374 0.3455 0.027 0.6804 0.0016 -0.7328 0.0079 0.7035 -0.0103 -0.7104 0.014 0.938 -0.0629 0.3407 0.0032
0.778 -0.0219 -0.6266 0.0388 0.6742 -0.0951 -0.7319 0.0257 0.7762 -0.0343 -0.6295 -0.0084 0.7401 0.1244 -0.6608 -0.0031 0.658 -0.0357 -0.7518 0.0243 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0375 0.3455 0.027 0.6804 0.0016 -0.7328 0.0079 0.7035 -0.0103 -0.7104 0.014 0.938 -0.0629 0.3407 0.0032
0.778 -0.0219 -0.6266 0.0388 0.6742 -0.0951 -0.7319 0.0257 0.7762 -0.0343 -0.6295 -0.0084 0.7401 0.1244 -0.6608 -0.0031 0.658 -0.0357 -0.7518 0.0243 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0375 0.3455 0.027 0.6804 0.0016 -0.7328 0.0079 0.7035 -0.0103 -0.7104 0.014 0.938 -0.0629 0.3407 0.0032
0.778 -0.0219 -0.6266 0.0388 0.6742 -0.0951 -0.7319 0.0257 0.7772 -0.0344 -0.6282 -0.0115 0.7401 0.1244 -0.6608 -0.0031 0.658 -0.0357 -0.7518 0.0243 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0375 0.3455 0.027 0.6804 0.0016 -0.7328 0.0079 0.7035 -0.0103 -0.7104 0.014 0.938 -0.0629 0.3407 0.0032
0.778 -0.0219 -0.6266 0.0388 0.6742 -0.0951 -0.7319 0.0257 0.7772 -0.0344 -0.6282 -0.0115 0.7401 0.1244 -0.6608 -0.0031 0.658 -0.0357 -0.7518 0.0243 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0375 0.3455 0.027 0.6804 0.0016 -0.7328 0.0079 0.7035 -0.0103 -0.7104 0.014 0.938 -0.0629 0.3407 0.0032
0.778 -0.0219 -0.6266 0.0388 0.6742 -0.0951 -0.7319 0.0257 0.7772 -0.0344 -0.6282 -0.0115 0.7401 0.1244 -0.6608 -0.0031 0.658 -0.0357 -0.7518 0.0243 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0375 0.3455 0.027 0.6804 0.0016 -0.7328 0.0079 0.7035 -0.0104 -0.7105 0.0138 0.938 -0.0629 0.3407 0.0032
0.778 -0.0219 -0.6266 0.0388 0.6742 -0.0951 -0.7319 0.0257 0.7772 -0.0344 -0.6282 -0.0115 0.7401 0.1244 -0.6608 -0.0031 0.658 -0.0357 -0.7518 0.0243 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0375 0.3455 0.027 0.6812 5.0E-4 -0.7321 0.0045 0.7035 -0.0104 -0.7105 0.0138 0.938 -0.0629 0.3407 0.0032
0.778 -0.0219 -0.6266 0.0388 0.6742 -0.0951 -0.7319 0.0257 0.7772 -0.0344 -0.6282 -0.0115 0.7401 0.1244 -0.6608 -0.0031 0.658 -0.0357 -0.7518 0.0243 0.7474 0.0952 -0.6563 0.0398 0.9373 0.0375 0.3455 0.027 0.6812 5.0E-4 -0.7321 0.0045 0.7035 -0.0104 -0.7105 0.0138 0.938 -0.0629 0.3407 0.0032
