rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
-0.7164 -0.1293 0.6265 -0.2784 -0.3637 0.7132 0.3865 -0.458 -0.7325 0.1924 0.6358 0.149 -0.7828 -0.1281 0.6055 -0.0645 -0.6695 0.157 0.7201 0.093 -0.771 -0.0281 0.6357 0.0261 -0.938 -0.1156 -0.3259 0.0244 -0.6772 0.1638 0.7134 0.0754 -0.6672 0.1144 0.7264 0.1191 -0.9488 -1.0E-4 -0.3093 -0.064
-0.7164 -0.1293 0.6265 -0.2784 -0.3637 0.7132 0.3865 -0.458 -0.7325 0.1924 0.6358 0.149 -0.7828 -0.1281 0.6055 -0.0645 -0.6695 0.157 0.7201 0.093 -0.771 -0.0281 0.6357 0.0261 -0.938 -0.1156 -0.3259 0.0244 -0.6772 0.1638 0.7134 0.0754 -0.6672 0.1144 0.7264 0.1191 -0.9488 -1.0E-4 -0.3093 -0.064
-0.7201 -0.1269 0.6234 -0.2772 -0.3637 0.7132 0.3865 -0.458 -0.7325 0.1924 0.6358 0.149 -0.7828 -0.1281 0.6055 -0.0645 -0.6631 0.1655 0.7156 0.1442 -0.771 -0.0281 0.6357 0.0261 -0.9429 -0.1135 -0.3123 0.0217 -0.6772 0.1638 0.7134 0.0754 -0.6672 0.1144 0.7264 0.1191 -0.9488 -1.0E-4 -0.3093 -0.064
-0.7201 -0.1269 0.6234 -0.2772 -0.3637 0.7132 0.3865 -0.458 -0.7325 0.1924 0.6358 0.149 -0.7828 -0.1281 0.6055 -0.0645 -0.6631 0.1655 0.7156 0.1442 -0.771 -0.0281 0.6357 0.0261 -0.9429 -0.1135 -0.3123 0.0217 -0.6772 0.1638 0.7134 0.0754 -0.6672 0.1144 0.7264 0.1191 -0.9488 -1.0E-4 -0.3093 -0.064
-0.7201 -0.1269 0.6234 -0.2772 -0.3637 0.7132 0.3865 -0.458 -0.7325 0.1924 0.6358 0.149 -0.7684 -0.1317 0.6229 -0.0642 -0.6631 0.1655 0.7156 0.1442 -0.7592 -0.025 0.6504 0.0053 -0.9429 -0.1135 -0.3123 0.0217 -0.6772 0.1638 0.7134 0.0754 -0.6626 0.1243 0.726 0.1359 -0.9488 -1.0E-4 -0.3093 -0.064
-0.7201 -0.1269 0.6234 -0.2772 -0.3668 0.7178 0.3796 -0.4539 -0.7171 0.1902 0.6534 0.1503 -0.7684 -0.1317 0.6229 -0.0642 -0.6631 0.1655 0.7156 0.1442 -0.7592 -0.025 0.6504 0.0053 -0.9429 -0.1135 -0.3123 0.0217 -0.6805 0.1782 0.7056 0.0851 -0.6626 0.1243 0.726 0.1359 -0.9488 -1.0E-4 -0.3093 -0.064
-0.7201 -0.1269 0.6234 -0.2772 -0.3668 0.7178 0.3796 -0.4539 -0.7171 0.1902 0.6534 0.1503 -0.7684 -0.1317 0.6229 -0.0642 -0.6631 0.1655 0.7156 0.1442 -0.7592 -0.025 0.6504 0.0053 -0.9429 -0.1135 -0.3123 0.0217 -0.6805 0.1782 0.7056 0.0851 -0.6626 0.1243 0.726 0.1359 -0.9488 -0.001 -0.3091 -0.0646
-0.7201 -0.1269 0.6234 -0.2772 -0.3668 0.7178 0.3796 -0.4539 -0.7171 0.1902 0.6534 0.1503 -0.7684 -0.1317 0.6229 -0.0642 -0.6631 0.1655 0.7156 0.1442 -0.7592 -0.025 0.6504 0.0053 -0.9429 -0.1135 -0.3123 0.0217 -0.6805 0.1782 0.7056 0.0851 -0.6626 0.1243 0.726 0.1359 -0.9488 -0.001 -0.3091 -0.0646
-0.7201 -0.1269 0.6234 -0.2772 -0.3668 0.7178 0.3796 -0.4539 -0.7171 0.1902 0.6534 0.1503 -0.7684 -0.1317 0.6229 -0.0642 -0.6631 0.1655 0.7156 0.1442 -0.7592 -0.025 0.6504 0.0053 -0.9429 -0.1135 -0.3123 0.0217 -0.6805 0.1782 0.7056 0.0851 -0.6626 0.1243 0.726 0.1359 -0.9488 -0.001 -0.3091 -0.0646
-0.7207 -0.1208 0.6317 -0.2589 -0.3668 0.7178 0.3796 -0.4539 -0.7171 0.1902 0.6534 0.1503 -0.7684 -0.1317 0.6229 -0.0642 -0.6642 0.1556 0.7183 0.1362 -0.7592 -0.025 0.6504 0.0053 -0.9434 -0.1149 -0.3105 0.0204 -0.6805 0.1782 0.7056 0.0851 -0.6626 0.1243 0.726 0.1359 -0.9488 -0.001 -0.3091 -0.0646
-0.7207 -0.1208 0.6317 -0.2589 -0.3668 0.7178 0.3796 -0.4539 -0.7171 0.1902 0.6534 0.1503 -0.7684 -0.1317 0.6229 -0.0642 -0.6642 0.1556 0.7183 0.1362 -0.7592 -0.025 0.6504 0.0053 -0.9434 -0.1149 -0.3105 0.0204 -0.6805 0.1782 0.7056 0.0851 -0.6677 0.1208 0.7213 0.139 -0.9488 -0.001 -0.3091 -0.0646
-0.7207 -0.1208 0.6317 -0.2589 -0.3668 0.7178 0.3796 -0.4539 -0.7171 0.1902 0.6534 0.1503 -0.7504 -0.1179 0.6491 -0.0406 -0.6642 0.1556 0.7183 0.1362 -0.7527 -0.0148 0.658 0.0106 -0.9434 -0.1149 -0.3105 0.0204 -0.6805 0.1782 0.7056 0.0851 -0.6677 0.1208 0.7213 0.139 -0.9488 -0.001 -0.3091 -0.0646
-0.7207 -0.1208 0.6317 -0.2589 -0.3702 0.7289 0.3707 -0.4407 -0.7171 0.1902 0.6534 0.1503 -0.7504 -0.1179 0.6491 -0.0406 -0.6642 0.1556 0.7183 0.1362 -0.7527 -0.0148 0.658 0.0106 -0.9434 -0.1149 -0.3105 0.0204 -0.6805 0.1782 0.7056 0.0851 -0.6677 0.1208 0.7213 0.139 -0.9488 -0.001 -0.3091 -0.0646
-0.7207 -0.1208 0.6317 -0.2589 -0.3702 0.7289 0.3707 -0.4407 -0.7171 0.1902 0.6534 0.1503 -0.7504 -0.1179 0.6491 -0.0406 -0.6642 0.1556 0.7183 0.1362 -0.7527 -0.0148 0.658 0.0106 -0.9434 -0.1149 -0.3105 0.0204 -0.6805 0.1782 0.7056 0.0851 -0.6677 0.1208 0.7213 0.139 -0.9488 -0.001 -0.3091 -0.0646
-0.7207 -0.1208 0.6317 -0.2589 -0.3702 0.7289 0.3707 -0.4407 -0.7171 0.1902 0.6534 0.1503 -0.7504 -0.1179 0.6491 -0.0406 -0.6642 0.1556 0.7183 0.1362 -0.7527 -0.0148 0.658 0.0106 -0.9434 -0.1148 -0.3107 0.019 -0.6805 0.1782 0.7056 0.0851 -0.6677 0.1208 0.7213 0.139 -0.9489 -0.0019 -0.3083 -0.0665
-0.7207 -0.1208 0.6317 -0.2589 -0.3702 0.7289 0.3707 -0.4407 -0.7171 0.1902 0.6534 0.1503 -0.7504 -0.1179 0.6491 -0.0406 -0.6642 0.1556 0.7183 0.1362 -0.7527 -0.0148 0.658 0.0106 -0.9434 -0.1148 -0.3107 0.019 -0.6805 0.1782 0.7056 0.0851 -0.6677 0.1208 0.7213 0.139 -0.9489 -0.0019 -0.3083 -0.0665
-0.7227 -0.1135 0.6333 -0.2526 -0.3702 0.7289 0.3707 -0.4407 -0.7171 0.1902 0.6534 0.1503 -0.7504 -0.1179 0.6491 -0.0406 -0.6613 0.1548 0.7194 0.1451 -0.7527 -0.0148 0.658 0.0106 -0.9434 -0.1148 -0.3107 0.019 -0.6805 0.1782 0.7056 0.0851 -0.6677 0.1208 0.7213 0.139 -0.9489 -0.0019 -0.3083 -0.0665
-0.7227 -0.1135 0.6333 -0.2526 -0.3702 0.7289 0.3707 -0.4407 -0.7171 0.1902 0.6534 0.1503 -0.7504 -0.1179 0.6491 -0.0406 -0.6613 0.1548 0.7194 0.1451 -0.7527 -0.0148 0.658 0.0106 -0.9434 -0.1148 -0.3107 0.019 -0.6805 0.1782 0.7056 0.0851 -0.6677 0.1208 0.7213 0.139 -0.9489 -0.0019 -0.3083 -0.0665
-0.7227 -0.1135 0.6333 -0.2526 -0.3702 0.7289 0.3707 -0.4407 -0.7171 0.1902 0.6534 0.1503 -0.7534 -0.0896 0.6515 0.0052 -0.6613 0.1548 0.7194 0.1451 -0.7455 -0.0271 0.6659 5.0E-4 -0.9434 -0.1148 -0.3107 0.019 -0.6805 0.1782 0.7056 0.0851 -0.6739 0.1113 0.7169 0.1395 -0.9489 -0.0019 -0.3083 -0.0665
-0.7227 -0.1135 0.6333 -0.2526 -0.3702 0.7289 0.3707 -0.4407 -0.7171 0.1902 0.6534 0.1503 -0.7534 -0.0896 0.6515 0.0052 -0.6613 0.1548 0.7194 0.1451 -0.7455 -0.0271 0.6659 5.0E-4 -0.9434 -0.1148 -0.3107 0.019 -0.6805 0.1782 0.7056 0.0851 -0.6739 0.1113 0.7169 0.1395 -0.9489 -0.0019 -0.3083 -0.0665
