rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.743 0.1191 -0.658 0.0295 0.4694 -0.8133 -0.2603 0.2246 0.7066 -0.268 -0.6483 -0.093 0.428 0.5423 -0.5472 -0.4725 0.66 -0.2023 -0.7158 -0.1056 0.7731 -0.0067 -0.6298 -0.075 0.9374 0.086 0.3277 0.0803 0.6848 -0.1067 -0.7078 -0.137 0.7379 -0.0866 -0.6633 -0.0893 0.9432 -0.022 0.3057 0.1276
0.743 0.1191 -0.658 0.0295 0.4694 -0.8133 -0.2603 0.2246 0.7066 -0.268 -0.6483 -0.093 0.428 0.5423 -0.5472 -0.4725 0.66 -0.2023 -0.7158 -0.1056 0.7731 -0.0067 -0.6298 -0.075 0.9374 0.086 0.3277 0.0803 0.6848 -0.1067 -0.7078 -0.137 0.7379 -0.0866 -0.6633 -0.0893 0.9432 -0.022 0.3057 0.1276
0.7422 0.1191 -0.6588 0.0294 0.4681 -0.8141 -0.259 0.2261 0.7074 -0.267 -0.6481 -0.0909 0.428 0.5423 -0.5472 -0.4725 0.6602 -0.2025 -0.7155 -0.1061 0.7736 -0.0048 -0.6293 -0.0744 0.9374 0.0843 0.3283 0.0795 0.6838 -0.11 -0.708 -0.1381 0.7379 -0.0866 -0.6633 -0.0893 0.9431 -0.0219 0.306 0.1281
0.7422 0.1191 -0.6588 0.0294 0.4681 -0.8141 -0.259 0.2261 0.7074 -0.267 -0.6481 -0.0909 0.428 0.5423 -0.5472 -0.4725 0.6602 -0.2025 -0.7155 -0.1061 0.7736 -0.0048 -0.6293 -0.0744 0.9374 0.0843 0.3283 0.0795 0.6838 -0.11 -0.708 -0.1381 0.7381 -0.0919 -0.662 -0.0919 0.9431 -0.0219 0.306 0.1281
0.7422 0.1191 -0.6588 0.0294 0.4681 -0.8141 -0.259 0.2261 0.7074 -0.267 -0.6481 -0.0909 0.428 0.5423 -0.5472 -0.4725 0.6602 -0.2025 -0.7155 -0.1061 0.7736 -0.0048 -0.6293 -0.0744 0.9374 0.0843 0.3283 0.0795 0.6838 -0.11 -0.708 -0.1381 0.7381 -0.0919 -0.662 -0.0919 0.9431 -0.0219 0.306 0.1281
0.7422 0.1191 -0.6588 0.0294 0.4681 -0.8141 -0.259 0.2261 0.7074 -0.267 -0.6481 -0.0909 0.429 0.5419 -0.5459 -0.4736 0.6602 -0.2025 -0.7155 -0.1061 0.7736 -0.0048 -0.6293 -0.0744 0.9374 0.0843 0.3283 0.0795 0.6838 -0.11 -0.708 -0.1381 0.7381 -0.0919 -0.662 -0.0919 0.9431 -0.0219 0.306 0.1281
0.7422 0.1191 -0.6588 0.0294 0.4681 -0.8141 -0.259 0.2261 0.7074 -0.267 -0.6481 -0.0909 0.429 0.5419 -0.5459 -0.4736 0.662 -0.1984 -0.7158 -0.0998 0.7736 -0.0048 -0.6293 -0.0744 0.9374 0.0843 0.3283 0.0795 0.6838 -0.11 -0.708 -0.1381 0.7381 -0.0919 -0.662 -0.0919 0.9431 -0.0219 0.306 0.1281
0.7422 0.1191 -0.6588 0.0294 0.4681 -0.8141 -0.259 0.2261 0.7074 -0.267 -0.6481 -0.0909 0.429 0.5419 -0.5459 -0.4736 0.662 -0.1984 -0.7158 -0.0998 0.7736 -0.0048 -0.6293 -0.0744 0.9374 0.0843 0.3283 0.0795 0.683 -0.1119 -0.7077 -0.1416 0.7381 -0.0919 -0.662 -0.0919 0.9431 -0.0219 0.306 0.1281
0.7422 0.1191 -0.6588 0.0294 0.4681 -0.8141 -0.259 0.2261 0.7074 -0.267 -0.6481 -0.0909 0.429 0.5419 -0.5459 -0.4736 0.662 -0.1984 -0.7158 -0.0998 0.7736 -0.0048 -0.6293 -0.0744 0.9374 0.0843 0.3283 0.0795 0.683 -0.1119 -0.7077 -0.1416 0.7381 -0.0919 -0.662 -0.0919 0.9431 -0.0219 0.306 0.1281
0.7421 0.1205 -0.6586 0.0302 0.4684 -0.8138 -0.2598 0.2255 0.7074 -0.267 -0.6481 -0.0909 0.429 0.5419 -0.5459 -0.4736 0.662 -0.1984 -0.7158 -0.0998 0.7736 -0.0048 -0.6293 -0.0744 0.9373 0.0834 0.329 0.0788 0.683 -0.1119 -0.7077 -0.1416 0.7381 -0.0919 -0.662 -0.0919 0.9431 -0.0217 0.3061 0.1287
