rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.7114 -0.009 -0.6699 -0.2121 0.4695 -0.5283 -0.6997 0.1044 0.6888 -0.2083 -0.6942 -0.021 0.3716 0.2527 -0.8829 -0.1364 0.5951 -0.4344 -0.6138 -0.2835 0.7369 0.2288 -0.6331 0.0612 0.934 -0.014 0.3531 -0.0527 0.7004 -0.0745 -0.7096 -0.0181 0.7128 -0.1648 -0.6813 -0.0222 0.9174 -0.0104 0.3881 0.0878
0.7114 -0.009 -0.6699 -0.2121 0.4708 -0.5325 -0.6959 0.1025 0.6888 -0.2083 -0.6942 -0.021 0.3746 0.2615 -0.8798 -0.1315 0.5951 -0.4344 -0.6138 -0.2835 0.7374 0.2346 -0.6307 0.0581 0.934 -0.014 0.3531 -0.0527 0.7004 -0.0745 -0.7096 -0.0181 0.7128 -0.1648 -0.6813 -0.0222 0.9174 -0.0104 0.3881 0.0878
0.7114 -0.009 -0.6699 -0.2121 0.4708 -0.5325 -0.6959 0.1025 0.6888 -0.2083 -0.6942 -0.021 0.3746 0.2615 -0.8798 -0.1315 0.5951 -0.4344 -0.6138 -0.2835 0.7374 0.2346 -0.6307 0.0581 0.934 -0.014 0.3531 -0.0527 0.7004 -0.0745 -0.7096 -0.0181 0.7128 -0.1648 -0.6813 -0.0222 0.9174 -0.0104 0.3881 0.0878
0.7114 -0.009 -0.6699 -0.2121 0.4708 -0.5325 -0.6959 0.1025 0.6888 -0.2083 -0.6942 -0.021 0.3746 0.2615 -0.8798 -0.1315 0.5951 -0.4344 -0.6138 -0.2835 0.7374 0.2346 -0.6307 0.0581 0.934 -0.014 0.3531 -0.0527 0.7018 -0.0735 -0.7083 -0.0195 0.7128 -0.1648 -0.6813 -0.0222 0.9174 -0.0104 0.3881 0.0878
0.7114 -0.009 -0.6699 -0.2121 0.4708 -0.5325 -0.6959 0.1025 0.6867 -0.2067 -0.6967 -0.0179 0.3746 0.2615 -0.8798 -0.1315 0.5951 -0.4344 -0.6138 -0.2835 0.7374 0.2346 -0.6307 0.0581 0.934 -0.014 0.3531 -0.0527 0.7018 -0.0735 -0.7083 -0.0195 0.7128 -0.166 -0.6811 -0.0219 0.9174 -0.0104 0.3881 0.0878
0.7114 -0.009 -0.6699 -0.2121 0.4708 -0.5325 -0.6959 0.1025 0.6867 -0.2067 -0.6967 -0.0179 0.3746 0.2615 -0.8798 -0.1315 0.5951 -0.4344 -0.6138 -0.2835 0.7374 0.2346 -0.6307 0.0581 0.9335 -0.0142 0.3542 -0.0533 0.7018 -0.0735 -0.7083 -0.0195 0.7128 -0.166 -0.6811 -0.0219 0.9174 -0.0104 0.3881 0.0878
0.7114 -0.009 -0.6699 -0.2121 0.4708 -0.5325 -0.6959 0.1025 0.6867 -0.2067 -0.6967 -0.0179 0.3746 0.2615 -0.8798 -0.1315 0.5951 -0.4344 -0.6138 -0.2835 0.7374 0.2346 -0.6307 0.0581 0.9335 -0.0142 0.3542 -0.0533 0.7018 -0.0735 -0.7083 -0.0195 0.7128 -0.166 -0.6811 -0.0219 0.9174 -0.0104 0.3881 0.0878
0.7114 -0.009 -0.6699 -0.2121 0.4708 -0.5325 -0.6959 0.1025 0.6867 -0.2067 -0.6967 -0.0179 0.3746 0.2615 -0.8798 -0.1315 0.5951 -0.4344 -0.6138 -0.2835 0.7374 0.2346 -0.6307 0.0581 0.9335 -0.0142 0.3542 -0.0533 0.7018 -0.0735 -0.7083 -0.0195 0.7128 -0.166 -0.6811 -0.0219 0.9174 -0.0104 0.3881 0.0878
0.7036 -0.0087 -0.6751 -0.2216 0.4719 -0.5372 -0.692 0.0991 0.6867 -0.2067 -0.6967 -0.0179 0.3746 0.2615 -0.8798 -0.1315 0.5956 -0.4333 -0.6155 -0.2802 0.7361 0.2386 -0.6305 0.0602 0.9335 -0.0142 0.3542 -0.0533 0.7018 -0.0735 -0.7083 -0.0195 0.7128 -0.166 -0.6811 -0.0219 0.9178 -0.0137 0.3872 0.0866
0.7036 -0.0087 -0.6751 -0.2216 0.4719 -0.5372 -0.692 0.0991 0.6867 -0.2067 -0.6967 -0.0179 0.3773 0.2735 -0.8753 -0.1291 0.5956 -0.4333 -0.6155 -0.2802 0.7361 0.2386 -0.6305 0.0602 0.9335 -0.0142 0.3542 -0.0533 0.7018 -0.0735 -0.7083 -0.0195 0.7128 -0.166 -0.6811 -0.0219 0.9178 -0.0137 0.3872 0.0866
0.7036 -0.0087 -0.6751 -0.2216 0.4719 -0.5372 -0.692 0.0991 0.6867 -0.2067 -0.6967 -0.0179 0.3773 0.2735 -0.8753 -0.1291 0.5956 -0.4333 -0.6155 -0.2802 0.7361 0.2386 -0.6305 0.0602 0.9335 -0.0142 0.3542 -0.0533 0.7018 -0.0735 -0.7083 -0.0195 0.7128 -0.166 -0.6811 -0.0219 0.9178 -0.0137 0.3872 0.0866
0.7036 -0.0087 -0.6751 -0.2216 0.4719 -0.5372 -0.692 0.0991 0.6862 -0.2048 -0.6978 -0.0154 0.3773 0.2735 -0.8753 -0.1291 0.5956 -0.4333 -0.6155 -0.2802 0.7361 0.2386 -0.6305 0.0602 0.9335 -0.0142 0.3542 -0.0533 0.7018 -0.0735 -0.7083 -0.0195 0.7126 -0.1672 -0.6809 -0.0256 0.9178 -0.0137 0.3872 0.0866
0.7036 -0.0087 -0.6751 -0.2216 0.4719 -0.5372 -0.692 0.0991 0.6862 -0.2048 -0.6978 -0.0154 0.3773 0.2735 -0.8753 -0.1291 0.5956 -0.4333 -0.6155 -0.2802 0.7361 0.2386 -0.6305 0.0602 0.9323 -0.0196 0.3569 -0.0542 0.7018 -0.0735 -0.7083 -0.0195 0.7126 -0.1672 -0.6809 -0.0256 0.9178 -0.0137 0.3872 0.0866
0.7036 -0.0087 -0.6751 -0.2216 0.4719 -0.5372 -0.692 0.0991 0.6862 -0.2048 -0.6978 -0.0154 0.3773 0.2735 -0.8753 -0.1291 0.5956 -0.4333 -0.6155 -0.2802 0.7361 0.2386 -0.6305 0.0602 0.9323 -0.0196 0.3569 -0.0542 0.7018 -0.0735 -0.7083 -0.0195 0.7126 -0.1672 -0.6809 -0.0256 0.9178 -0.0137 0.3872 0.0866
