rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
-0.6161 0.4957 0.3946 0.468 -0.6049 0.4813 0.566 0.2866 -0.3447 0.5099 0.2748 0.7387 -0.7077 -0.1115 0.6705 0.1926 -0.5463 0.4036 0.6231 0.3878 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6852 0.2552 0.6751 0.098 -0.5783 -0.4576 0.554 -0.3864 -0.9288 0.1442 -0.2949 -0.1719
-0.6161 0.4957 0.3946 0.468 -0.6049 0.4813 0.566 0.2866 -0.3447 0.5099 0.2748 0.7387 -0.7098 -0.1101 0.6699 0.1879 -0.5461 0.404 0.623 0.3879 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6852 0.2552 0.6751 0.098 -0.5783 -0.4576 0.554 -0.3864 -0.9288 0.1442 -0.2949 -0.1719
-0.6161 0.4957 0.3946 0.468 -0.6028 0.4802 0.5673 0.2903 -0.3447 0.5099 0.2748 0.7387 -0.7098 -0.1101 0.6699 0.1879 -0.5461 0.404 0.623 0.3879 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6852 0.2552 0.6751 0.098 -0.5783 -0.4576 0.554 -0.3864 -0.9288 0.1442 -0.2949 -0.1718
-0.6161 0.4957 0.3946 0.468 -0.6028 0.4802 0.5673 0.2903 -0.3447 0.5099 0.2748 0.7387 -0.7098 -0.1101 0.6699 0.1879 -0.5461 0.404 0.623 0.3879 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6852 0.2552 0.6751 0.098 -0.5783 -0.4576 0.554 -0.3864 -0.9288 0.1442 -0.2949 -0.1718
-0.6161 0.4957 0.3946 0.468 -0.6028 0.4802 0.5673 0.2903 -0.3447 0.5099 0.2748 0.7387 -0.7098 -0.1101 0.6699 0.1879 -0.5461 0.404 0.623 0.3879 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6852 0.2552 0.6751 0.098 -0.578 -0.4576 0.5535 -0.3874 -0.9288 0.1442 -0.2949 -0.1718
-0.6161 0.4957 0.3946 0.468 -0.6028 0.4802 0.5673 0.2903 -0.3447 0.5099 0.2748 0.7387 -0.7098 -0.1101 0.6699 0.1879 -0.5461 0.404 0.623 0.3879 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6854 0.2549 0.6752 0.0975 -0.578 -0.4576 0.5535 -0.3874 -0.9288 0.1442 -0.2949 -0.1718
-0.6161 0.4957 0.3946 0.468 -0.6028 0.4802 0.5673 0.2903 -0.3447 0.5099 0.2748 0.7387 -0.7098 -0.1101 0.6699 0.1879 -0.5461 0.404 0.623 0.3879 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6854 0.2549 0.6752 0.0975 -0.578 -0.4576 0.5535 -0.3874 -0.9288 0.1442 -0.2949 -0.1718
-0.6161 0.4957 0.3946 0.468 -0.6028 0.4802 0.5673 0.2903 -0.3447 0.5099 0.2748 0.7387 -0.7127 -0.1095 0.6677 0.1851 -0.5461 0.404 0.623 0.3879 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6854 0.2549 0.6752 0.0975 -0.578 -0.4576 0.5535 -0.3874 -0.9288 0.1442 -0.2949 -0.1718
-0.6161 0.4957 0.3946 0.468 -0.6028 0.4802 0.5673 0.2903 -0.3447 0.5099 0.2748 0.7387 -0.7127 -0.1095 0.6677 0.1851 -0.5461 0.4031 0.6237 0.3876 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6854 0.2549 0.6752 0.0975 -0.578 -0.4576 0.5535 -0.3874 -0.9288 0.1442 -0.2949 -0.1718
-0.6161 0.4957 0.3946 0.468 -0.6028 0.4802 0.5673 0.2903 -0.3447 0.5099 0.2748 0.7387 -0.7127 -0.1095 0.6677 0.1851 -0.5461 0.4031 0.6237 0.3876 -0.7271 0.019 0.6823 0.0746 -0.9288 -0.1813 -0.3008 0.1181 -0.6854 0.2549 0.6752 0.0975 -0.578 -0.4576 0.5535 -0.3874 -0.9288 0.1442 -0.295 -0.1718
