rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
-0.8825 0.1369 0.4209 0.1591 -0.268 0.5947 0.5759 -0.4928 -0.6161 0.3964 0.4418 0.5178 -0.7391 0.0023 0.6144 0.2762 -0.7035 0.2657 0.636 0.1732 -0.6688 0.1753 0.6465 0.3226 -0.8652 0.1254 -0.3719 0.3121 -0.7125 -0.0112 0.7015 -0.0164 -0.6331 0.2089 0.7137 0.215 -0.9207 0.0893 -0.3442 0.1611
-0.8825 0.1369 0.4209 0.1591 -0.2695 0.595 0.5752 -0.4925 -0.6161 0.3964 0.4418 0.5178 -0.7391 0.0023 0.6144 0.2762 -0.704 0.2673 0.6342 0.1752 -0.6688 0.1753 0.6465 0.3226 -0.8654 0.1247 -0.3719 0.3118 -0.7125 -0.0112 0.7015 -0.0164 -0.6331 0.2089 0.7137 0.215 -0.9207 0.0893 -0.3442 0.1611
-0.8825 0.1369 0.4209 0.1591 -0.2695 0.595 0.5752 -0.4925 -0.6161 0.3964 0.4418 0.5178 -0.7391 0.0023 0.6144 0.2762 -0.704 0.2673 0.6342 0.1752 -0.6688 0.1753 0.6465 0.3226 -0.8654 0.1247 -0.3719 0.3118 -0.7125 -0.0112 0.7015 -0.0164 -0.6331 0.2089 0.7137 0.215 -0.9207 0.0893 -0.3442 0.1611
-0.8825 0.1369 0.4209 0.1591 -0.2695 0.595 0.5752 -0.4925 -0.6161 0.3964 0.4418 0.5178 -0.7391 0.0023 0.6144 0.2762 -0.704 0.2673 0.6342 0.1752 -0.6688 0.1753 0.6465 0.3226 -0.8654 0.1247 -0.3719 0.3118 -0.7125 -0.0112 0.7015 -0.0164 -0.6331 0.2089 0.7137 0.215 -0.9207 0.0893 -0.3442 0.1611
-0.8825 0.1369 0.4209 0.1591 -0.2695 0.595 0.5752 -0.4925 -0.6158 0.3972 0.442 0.5174 -0.7398 0.0048 0.6141 0.275 -0.704 0.2673 0.6342 0.1752 -0.6687 0.1772 0.6447 0.3252 -0.8654 0.1247 -0.3719 0.3118 -0.7112 -0.011 0.7028 -0.0142 -0.6331 0.2089 0.7137 0.215 -0.9207 0.0893 -0.3442 0.1611
-0.882 0.1373 0.421 0.1617 -0.2695 0.595 0.5752 -0.4925 -0.6158 0.3972 0.442 0.5174 -0.7398 0.0048 0.6141 0.275 -0.704 0.2673 0.6342 0.1752 -0.6687 0.1772 0.6447 0.3252 -0.8654 0.1247 -0.3719 0.3118 -0.7112 -0.011 0.7028 -0.0142 -0.6331 0.2089 0.7137 0.215 -0.9207 0.087 -0.3446 0.161
-0.882 0.1373 0.421 0.1617 -0.2695 0.595 0.5752 -0.4925 -0.6158 0.3972 0.442 0.5174 -0.7398 0.0048 0.6141 0.275 -0.704 0.2673 0.6342 0.1752 -0.6687 0.1772 0.6447 0.3252 -0.8654 0.1247 -0.3719 0.3118 -0.7112 -0.011 0.7028 -0.0142 -0.6328 0.2098 0.7144 0.2127 -0.9207 0.087 -0.3446 0.161
-0.882 0.1373 0.421 0.1617 -0.2708 0.5959 0.5743 -0.4916 -0.6158 0.3972 0.442 0.5174 -0.7398 0.0048 0.6141 0.275 -0.704 0.2673 0.6342 0.1752 -0.6687 0.1772 0.6447 0.3252 -0.8647 0.1264 -0.3717 0.3133 -0.7112 -0.011 0.7028 -0.0142 -0.6328 0.2098 0.7144 0.2127 -0.9207 0.087 -0.3446 0.161
-0.882 0.1373 0.421 0.1617 -0.2708 0.5959 0.5743 -0.4916 -0.6158 0.3972 0.442 0.5174 -0.7398 0.0048 0.6141 0.275 -0.7034 0.2708 0.6324 0.1788 -0.6687 0.1772 0.6447 0.3252 -0.8647 0.1264 -0.3717 0.3133 -0.7112 -0.011 0.7028 -0.0142 -0.6328 0.2098 0.7144 0.2127 -0.9207 0.087 -0.3446 0.161
-0.882 0.1373 0.421 0.1617 -0.2708 0.5959 0.5743 -0.4916 -0.6158 0.3972 0.442 0.5174 -0.7398 0.0048 0.6141 0.275 -0.7034 0.2708 0.6324 0.1788 -0.6687 0.1772 0.6447 0.3252 -0.8647 0.1264 -0.3717 0.3133 -0.7112 -0.011 0.7028 -0.0142 -0.6328 0.2098 0.7144 0.2127 -0.9207 0.087 -0.3446 0.161
